# fault No. , centroid(lon,lat,z[km]) , node1(lon,lat,z[km]) , node2(lon,lat,z[km]) , node3(lon,lat,z[km]) , mean vertex length(km) , area(km^2) , strike(deg) , dip(deg)
2608.0,142.85364505656057,41.88509817553354,-21.237225705723784,142.8346698967269,41.88885168402133,-20.69780660680135,142.8651987358253,41.87268469171362,-20.54663677786903,142.8610665371295,41.89375815086568,-22.46723373250097,5.0,3904776.9122126466,295.6573137469959,45.125537328168804
2609.0,142.9082579375651,41.98152101886743,-31.523468293872003,142.920709964865,41.97980733501947,-32.13047721377825,142.899881512814,41.99025167625825,-31.62769876153743,142.9041823350163,41.97450404532457,-30.81222890630033,5.0,1777415.5275649996,310.6402796629543,38.732695059009785
2610.0,142.93216678055953,41.98435587460127,-32.882860547496726,142.925748638602,41.99394377960576,-33.37816609708989,142.920709964865,41.97980733501947,-32.13047721377825,142.9500417382116,41.97931650917858,-33.13993833162203,5.0,2464124.895745109,295.2815756530343,36.9343479900836
2611.0,142.91325464813585,41.81892424247683,-16.811959943125657,142.886494290214,41.82779867824524,-16.78566099021282,142.927332466626,41.8030250905746,-15.788655924247,142.9259371875675,41.82594895861065,-17.86156291491716,5.0,5635685.594288474,288.8944297690233,41.29314358679054
2612.0,142.85501392166555,41.85253190801988,-18.305493136993086,142.8496619767342,41.84288246034365,-17.22735517118326,142.8765328004561,41.84985743014809,-18.62733413225578,142.8388469878063,41.86485583356791,-19.06179010754022,5.0,4192641.5698832455,285.58099693276927,42.11143344997844
2613.0,142.9607800764029,41.98971511988423,-34.37997944387431,142.9470060195484,41.99789426448321,-35.00000000000091,142.9500417382116,41.97931650917858,-33.13993833162203,142.9852924714487,41.99193458599089,-35.0,5.0,4388064.961041354,278.8476710299786,43.093716284757996
2614.0,142.95465955735258,41.9077456198656,-26.31189962387634,142.9424793565182,41.91964227269744,-27.0197614123781,142.9449017501639,41.89701156910919,-25.01330151152342,142.9765975653757,41.90658301779017,-26.9026359477275,5.0,4620137.397775107,289.0588566229012,41.233676940763004
2615.0,142.89430311285125,41.91352892758791,-25.222122244793052,142.9142278271279,41.91155354709939,-25.58120138961931,142.8813845764072,41.926669320028,-26.04530292362051,142.8872969350187,41.90236391563634,-24.03986242113933,5.0,4316908.277794974,286.78018144332475,39.9242171818976
2616.0,142.91892355474587,41.942173838208596,-28.685146168903582,142.9397606090405,41.94132200379019,-29.09184902675497,142.9070981939345,41.9537679253713,-29.49496235426068,142.9099118612626,41.9314315854643,-27.46862712569509,5.0,4279206.059305989,283.9971416599606,40.97648658646705
2617.0,142.87636297332458,41.91539442961408,-24.758818965538314,142.8872969350187,41.90236391563634,-24.03986242113933,142.8813845764072,41.926669320028,-26.04530292362051,142.8604074085478,41.9171500531779,-24.1912915518551,5.0,3703895.306204576,296.0939206763699,43.183472143980865
2618.0,142.9307172756071,41.93079862065065,-27.860079188276057,142.9397606090405,41.94132200379019,-29.09184902675497,142.9099118612626,41.9314315854643,-27.46862712569509,142.9424793565182,41.91964227269744,-27.0197614123781,5.0,4225085.538999617,282.50592686764924,42.18072099732485
2619.0,142.8392535146164,41.834285413435055,-16.109222340777098,142.8503593433981,41.82291362508576,-15.32188393920114,142.8496619767342,41.84288246034365,-17.22735517118326,142.8177392237168,41.83706015487576,-15.77842791194689,5.0,4040966.149509902,286.09182305043225,42.07386074850463
2620.0,142.82882875492294,41.82525076456016,-14.9428419585635,142.8503593433981,41.82291362508576,-15.32188393920114,142.8177392237168,41.83706015487576,-15.77842791194689,142.8183876976539,41.81577851371897,-13.72821402454247,5.0,4333484.005819191,286.15515404783037,42.319130248817785
2621.0,142.86217187011542,41.83119825455822,-16.444966700199075,142.8503593433981,41.82291362508576,-15.32188393920114,142.886494290214,41.82779867824524,-16.78566099021282,142.8496619767342,41.84288246034365,-17.22735517118326,5.0,4563636.659203673,285.9130504749395,42.04496585157691
2622.0,142.9270875942311,41.95248937396355,-29.89599444561797,142.9397606090405,41.94132200379019,-29.09184902675497,142.9344039797182,41.96237819272918,-31.10117195583825,142.9070981939345,41.9537679253713,-29.49496235426068,5.0,3992448.170324646,284.5891329145933,43.53713581895524
2623.0,142.87882201273172,41.861519047419044,-19.819158102175304,142.8651987358253,41.87268469171362,-20.54663677786903,142.8765328004561,41.84985743014809,-18.62733413225578,142.8947345019138,41.8620150203954,-20.2835033964011,5.0,3481588.9382564276,285.08090786346213,42.13180668028414
2624.0,142.92575915688545,41.899095066495555,-24.68342439641371,142.9142278271279,41.91155354709939,-25.58120138961931,142.9181478933646,41.88872008327807,-23.45577028809839,142.9449017501639,41.89701156910919,-25.01330151152342,5.0,4075006.736521228,285.9030546667861,42.48087565997013
2625.0,142.80820519176135,41.828251337513684,-14.466300101550587,142.8183876976539,41.81577851371897,-13.72821402454247,142.8177392237168,41.83706015487576,-15.77842791194689,142.7884886539134,41.83191534394633,-13.8922583681624,5.0,4182237.2726248805,295.80830337977136,44.342585920752455
2626.0,142.87369896195284,41.81878429263555,-15.586612264033041,142.8503593433981,41.82291362508576,-15.32188393920114,142.8842432522464,41.80564057457565,-14.65229186268516,142.886494290214,41.82779867824524,-16.78566099021282,5.0,4915306.21946551,286.6099158451865,41.26622481905653
2627.0,142.8267269768777,41.84631311298542,-16.75446206220052,142.8496619767342,41.84288246034365,-17.22735517118326,142.8127797301821,41.85899672373686,-17.25760310347141,142.8177392237168,41.83706015487576,-15.77842791194689,5.0,4250146.959926593,293.07010864032156,36.12051720438627
2628.0,142.94725268589931,41.95162599075463,-30.30013351762621,142.9397606090405,41.94132200379019,-29.09184902675497,142.9675934689392,41.95117777574451,-30.70737957028541,142.9344039797182,41.96237819272918,-31.10117195583825,5.0,4054621.2733904542,282.41258686286375,42.96497586906262
2629.0,142.86186798767397,41.809780191613164,-14.399623769798685,142.8510013673774,41.80078637517809,-13.22469550750975,142.8842432522464,41.80564057457565,-14.65229186268516,142.8503593433981,41.82291362508576,-15.32188393920114,5.0,4651842.673306886,286.862308784951,41.95751525578463
2630.0,142.93386964460333,41.90940246296867,-25.87142143784028,142.9142278271279,41.91155354709939,-25.58120138961931,142.9449017501639,41.89701156910919,-25.01330151152342,142.9424793565182,41.91964227269744,-27.0197614123781,5.0,4033200.4594311854,285.1804963300398,40.409860360474866
2631.0,142.90655755183707,41.9008791820046,-24.358944699619013,142.8872969350187,41.90236391563634,-24.03986242113933,142.9181478933646,41.88872008327807,-23.45577028809839,142.9142278271279,41.91155354709939,-25.58120138961931,5.0,4079696.9990990446,283.9012715838652,42.02376538217433
2632.0,142.90184142159924,41.923218150863896,-26.365043812978303,142.9099118612626,41.9314315854643,-27.46862712569509,142.8813845764072,41.926669320028,-26.04530292362051,142.9142278271279,41.91155354709939,-25.58120138961931,5.0,3829125.929386105,287.8389781429573,43.97847700380328
2633.0,142.8626799397442,41.76687386707069,-10.0881044700133,142.8505797035146,41.77907845650395,-11.15162162405795,142.8535947105897,41.75847926468496,-8.41391813163591,142.8838654051283,41.76306388002318,-10.69877365434604,5.0,5124156.394752829,291.03271886894817,53.62627234966897
2634.0,142.8399161361431,41.81315950466094,-14.09159782375112,142.8510013673774,41.80078637517809,-13.22469550750975,142.8503593433981,41.82291362508576,-15.32188393920114,142.8183876976539,41.81577851371897,-13.72821402454247,5.0,4478614.59370229,286.6047894004561,41.91493835196485
2635.0,142.8075413550214,41.78552917950079,-10.407614599024479,142.7855293443754,41.78779156155962,-10.07245022232291,142.8185252046993,41.77444221873665,-9.479558853923663,142.8185695159895,41.79435375820609,-11.67083472082686,5.0,4380109.487721913,283.56138818407504,45.51429958623401
2636.0,142.8293195270069,41.80363954903438,-12.87458141762636,142.8185695159895,41.79435375820609,-11.67083472082686,142.8510013673774,41.80078637517809,-13.22469550750975,142.8183876976539,41.81577851371897,-13.72821402454247,5.0,4393772.55150681,286.663632468106,42.121749669870546
2637.0,142.8726561491519,41.77583988164344,-11.53497494918944,142.8505797035146,41.77907845650395,-11.15162162405795,142.8838654051283,41.76306388002318,-10.69877365434604,142.8835233388128,41.7853773084032,-12.75452956916433,5.0,4608716.956226276,288.4802636982141,41.3022592453138
2638.0,142.84005019562719,41.791406196629374,-12.01571728413152,142.8185695159895,41.79435375820609,-11.67083472082686,142.8505797035146,41.77907845650395,-11.15162162405795,142.8510013673774,41.80078637517809,-13.22469550750975,5.0,4405957.72553562,287.03204835960855,41.77822475203734
2639.0,142.86170146990162,41.78841404669508,-12.37694890024401,142.8505797035146,41.77907845650395,-11.15162162405795,142.8835233388128,41.7853773084032,-12.75452956916433,142.8510013673774,41.80078637517809,-13.22469550750975,5.0,4490797.112177551,287.8213674053865,41.893033234537945
2640.0,142.91522816955634,41.963550054475014,-30.469454405466422,142.9344039797182,41.96237819272918,-31.10117195583825,142.9041823350163,41.97450404532457,-30.81222890630033,142.9070981939345,41.9537679253713,-29.49496235426068,5.0,3425614.82490249,298.3823564642565,35.112392818744034
2641.0,142.8292248080678,41.7826248111489,-10.767338399602826,142.8185695159895,41.79435375820609,-11.67083472082686,142.8185252046993,41.77444221873665,-9.479558853923663,142.8505797035146,41.77907845650395,-11.15162162405795,5.0,4339116.071734317,288.24759811013274,46.176410766693046
2642.0,142.84089987293453,41.77066664664185,-9.681699536539176,142.8505797035146,41.77907845650395,-11.15162162405795,142.8185252046993,41.77444221873665,-9.479558853923663,142.8535947105897,41.75847926468496,-8.41391813163591,5.0,5101690.467822266,283.19131412258236,51.825616563451845
2643.0,142.9222063483029,41.92087580175371,-26.689863309230834,142.9099118612626,41.9314315854643,-27.46862712569509,142.9142278271279,41.91155354709939,-25.58120138961931,142.9424793565182,41.91964227269744,-27.0197614123781,5.0,3767280.913869376,282.62019133822815,42.622614340681686
2644.0,142.88002804207625,41.892439732185366,-22.855753115542026,142.8917206540806,41.88119713005407,-22.06016319298578,142.8872969350187,41.90236391563634,-24.03986242113933,142.8610665371295,41.89375815086568,-22.46723373250097,5.0,3775906.8971601794,285.42802458242426,42.81476447320557
2645.0,142.87266197567845,41.88254665754446,-21.69134456778526,142.8651987358253,41.87268469171362,-20.54663677786903,142.8917206540806,41.88119713005407,-22.06016319298578,142.8610665371295,41.89375815086568,-22.46723373250097,5.0,3724795.433086611,285.20701764569714,41.91395826645084
2646.0,142.9034060459164,41.87062370310241,-21.35800195928823,142.8947345019138,41.8620150203954,-20.2835033964011,142.9237629817548,41.86865895885777,-21.73033928847781,142.8917206540806,41.88119713005407,-22.06016319298578,5.0,3639347.4381118864,285.9152043052247,42.21714690902186
2647.0,142.88388463060656,41.87196561405437,-20.96343445575197,142.8651987358253,41.87268469171362,-20.54663677786903,142.8947345019138,41.8620150203954,-20.2835033964011,142.8917206540806,41.88119713005407,-22.06016319298578,5.0,3356438.5287231198,285.06285201598365,42.02463389503434
2648.0,142.8990551608213,41.89076037632283,-23.185265300741165,142.8917206540806,41.88119713005407,-22.06016319298578,142.9181478933646,41.88872008327807,-23.45577028809839,142.8872969350187,41.90236391563634,-24.03986242113933,5.0,3743084.833944015,284.0587287720115,42.47383412962081
2649.0,142.91498756443747,41.8597088691106,-20.656157292298303,142.8947345019138,41.8620150203954,-20.2835033964011,142.9264652096438,41.84845262807865,-19.954629192016,142.9237629817548,41.86865895885777,-21.73033928847781,5.0,3742288.8360699504,287.45523340637607,40.870056871640145
2650.0,142.80574072272987,41.85051815122309,-16.226775395955883,142.8177392237168,41.83706015487576,-15.77842791194689,142.8127797301821,41.85899672373686,-17.25760310347141,142.7867032142907,41.85549757505666,-15.64429517244935,5.0,3733295.2027178556,302.9738382876033,40.28344488430926
2651.0,142.87089635580142,41.84017952291233,-17.54678343121729,142.886494290214,41.82779867824524,-16.78566099021282,142.8765328004561,41.84985743014809,-18.62733413225578,142.8496619767342,41.84288246034365,-17.22735517118326,5.0,4155342.2109744805,285.8722304908032,41.863396581743714
2652.0,142.79902364990622,41.7788025252138,-9.084111140717747,142.7855293443754,41.78779156155962,-10.07245022232291,142.793016400644,41.77417379534512,-7.700324345906665,142.8185252046993,41.77444221873665,-9.479558853923663,5.0,3705962.224174665,287.7210453880622,63.39160604733207
2653.0,142.93505189426494,41.97383401230908,-32.12386250041285,142.9500417382116,41.97931650917858,-33.13993833162203,142.920709964865,41.97980733501947,-32.13047721377825,142.9344039797182,41.96237819272918,-31.10117195583825,5.0,3118852.8517795457,292.3528148059481,40.32522745447375
2654.0,142.9081573350878,41.85050437482183,-19.589615754874405,142.8947345019138,41.8620150203954,-20.2835033964011,142.9032722937058,41.84104547599146,-18.53071467620612,142.9264652096438,41.84845262807865,-19.954629192016,5.0,3479610.7808340387,287.7217064581345,42.23033251527727
2655.0,142.8915131986919,41.85097264217831,-19.147184068287668,142.8765328004561,41.84985743014809,-18.62733413225578,142.9032722937058,41.84104547599146,-18.53071467620612,142.8947345019138,41.8620150203954,-20.2835033964011,5.0,3036670.6891256035,286.2487316367571,41.63436169840054
2656.0,142.91976542653316,41.972229857691076,-31.347959358638946,142.9344039797182,41.96237819272918,-31.10117195583825,142.920709964865,41.97980733501947,-32.13047721377825,142.9041823350163,41.97450404532457,-30.81222890630033,5.0,2411042.106549238,296.54568694087294,44.35839867032973
2657.0,142.88876646145863,41.83956719479493,-17.98123659955824,142.886494290214,41.82779867824524,-16.78566099021282,142.9032722937058,41.84104547599146,-18.53071467620612,142.8765328004561,41.84985743014809,-18.62733413225578,5.0,3161130.9650376607,286.2765122755288,42.03432378287892
2658.0,142.95067972895637,41.96429082588409,-31.649496619248563,142.9675934689392,41.95117777574451,-30.70737957028541,142.9500417382116,41.97931650917858,-33.13993833162203,142.9344039797182,41.96237819272918,-31.10117195583825,5.0,4657177.655893111,282.3508865686976,42.684827399083325
2659.0,142.9676021430296,41.96730642477035,-32.3225184618168,142.9851712219381,41.97142498938796,-33.12023748354295,142.9500417382116,41.97931650917858,-33.13993833162203,142.9675934689392,41.95117777574451,-30.70737957028541,5.0,5367963.622404524,282.35494859071326,42.68680340340745
2660.0,142.9458178522531,41.789332961693134,-15.10345696728291,142.9427449792228,41.77699440520927,-13.87416692620809,142.9673761109105,41.78797938929553,-15.64754805139364,142.927332466626,41.8030250905746,-15.788655924247,5.0,5052064.870937386,288.64394329923425,41.11465232906719
2661.0,142.89935666969546,41.81215478113183,-15.742202925714992,142.8842432522464,41.80564057457565,-14.65229186268516,142.927332466626,41.8030250905746,-15.788655924247,142.886494290214,41.82779867824524,-16.78566099021282,5.0,6029215.214948072,288.99304740467585,41.517546231974734
2662.0,143.04404627846765,41.9562815870998,-33.60450447901894,143.0195892290619,41.95437766522006,-32.6533538558715,143.0513381905326,41.94889422682743,-33.16015958118533,143.0612114158085,41.96557286925193,-35.0,5.0,3631186.5603917995,289.14489827921005,41.07538188081364
2663.0,143.0346868151549,41.96623683812293,-34.21809665582168,143.0232598005944,41.97875997989681,-35.00093611159355,143.0195892290619,41.95437766522006,-32.6533538558715,143.0612114158085,41.96557286925193,-35.0,5.0,6056079.518679545,289.1471077331179,41.07377160114028
2664.0,142.94754297638147,41.8226067276615,-18.243112089679016,142.9259371875675,41.82594895861065,-17.86156291491716,142.9601718121145,41.80884369683081,-17.37608365775213,142.9565199294624,41.83302752754305,-19.49168969636776,5.0,4787909.652262192,289.08630114693324,41.311553681739234
2665.0,142.95162679655036,41.79994939223365,-16.270762544464258,142.927332466626,41.8030250905746,-15.788655924247,142.9673761109105,41.78797938929553,-15.64754805139364,142.9601718121145,41.80884369683081,-17.37608365775213,5.0,4574722.485425741,288.68371025213696,41.70038665413741
2666.0,142.92687724208724,41.78981693154869,-14.55257152807796,142.927332466626,41.8030250905746,-15.788655924247,142.9105542804129,41.7894312988622,-13.99489173377879,142.9427449792228,41.77699440520927,-13.87416692620809,5.0,4047832.485015477,289.0753420778266,41.36493615877387
2667.0,142.9688247131586,41.81965801581253,-18.633294632441903,142.9565199294624,41.83302752754305,-19.49168969636776,142.9601718121145,41.80884369683081,-17.37608365775213,142.9897823978989,41.81710282306373,-19.03211054320582,5.0,4644023.927055508,288.1934152739025,41.08386283944162
2668.0,142.9670324763682,41.89582826500201,-25.60951380016043,142.9765975653757,41.90658301779017,-26.9026359477275,142.9449017501639,41.89701156910919,-25.01330151152342,142.979598113565,41.88389020810668,-24.91260394123037,5.0,4665427.180261782,289.1162386681914,41.19437405894299
2669.0,143.0093400838648,41.96818754483494,-33.591509150336,142.9851712219381,41.97142498938796,-33.12023748354295,143.0195892290619,41.95437766522006,-32.6533538558715,143.0232598005944,41.97875997989681,-35.00093611159355,5.0,5608164.490520149,289.139463467207,41.07306423894312
2670.0,143.0688994949821,41.9504550972194,-33.800690295118024,143.0513381905326,41.94889422682743,-33.16015958118533,143.0941488786052,41.93689819557885,-33.24191130416875,143.0612114158085,41.96557286925193,-35.0,5.0,5180237.708006382,286.7309208663523,41.34475136359053
2671.0,142.95169449845037,41.929774368728516,-28.297902978234863,142.9728435297924,41.92835882969791,-28.78209849557152,142.9397606090405,41.94132200379019,-29.09184902675497,142.9424793565182,41.91964227269744,-27.0197614123781,5.0,4358882.62724021,286.56946952264246,42.98615940961288
2672.0,142.97350181053278,41.980892028185814,-33.753391938388326,142.9852924714487,41.99193458599089,-35.0,142.9500417382116,41.97931650917858,-33.13993833162203,142.9851712219381,41.97142498938796,-33.12023748354295,5.0,4376522.195688052,282.3261937107096,40.133722822336075
2673.0,142.99790783132707,41.98070651842522,-34.37372453171216,142.9852924714487,41.99193458599089,-35.0,142.9851712219381,41.97142498938796,-33.12023748354295,143.0232598005944,41.97875997989681,-35.00093611159355,5.0,4851166.4978886135,289.15048116040646,41.06362962147267
2674.0,142.96397348389544,41.91819470672851,-27.568165285225707,142.9728435297924,41.92835882969791,-28.78209849557152,142.9424793565182,41.91964227269744,-27.0197614123781,142.9765975653757,41.90658301779017,-26.9026359477275,5.0,4322747.727353658,289.05278624914115,41.1424758729741
2675.0,142.9378138221027,41.812605915338686,-17.008767498972095,142.9259371875675,41.82594895861065,-17.86156291491716,142.927332466626,41.8030250905746,-15.788655924247,142.9601718121145,41.80884369683081,-17.37608365775213,5.0,4762141.914364217,289.09215063036993,41.33370695476304
2676.0,143.017673471354,41.901789937779064,-27.750631670603678,143.0081072102455,41.89147431615775,-26.51804781134797,143.0388768318598,41.89936743594203,-28.16453399553484,143.0060363719567,41.91452806123742,-28.56931320492822,5.0,4501110.819506082,288.1176255641569,40.955231580639825
2677.0,142.96006586925736,41.94028620307754,-29.527109030870633,142.9728435297924,41.92835882969791,-28.78209849557152,142.9675934689392,41.95117777574451,-30.70737957028541,142.9397606090405,41.94132200379019,-29.09184902675497,5.0,4196800.530781855,286.0783949986422,40.23862674490975
2678.0,142.9969137158593,41.90419513172845,-27.329998988001233,143.0081072102455,41.89147431615775,-26.51804781134797,143.0060363719567,41.91452806123742,-28.56931320492822,142.9765975653757,41.90658301779017,-26.9026359477275,5.0,4333702.856653114,289.1158607565435,41.1727814408539
2679.0,142.95849211943195,41.885750470060614,-24.410797161275696,142.9449017501639,41.89701156910919,-25.01330151152342,142.9509764945669,41.87634963296597,-23.30648603107329,142.979598113565,41.88389020810668,-24.91260394123037,5.0,3976331.266956552,289.1175400395182,41.21748567151254
2680.0,142.90523459049578,41.83159770428245,-17.725979527112035,142.9259371875675,41.82594895861065,-17.86156291491716,142.9032722937058,41.84104547599146,-18.53071467620612,142.886494290214,41.82779867824524,-16.78566099021282,5.0,3450731.097721461,288.99564205728075,41.121153243255186
2681.0,143.00822067682103,41.83712067676265,-21.43883643732109,142.9870919163678,41.83921732544703,-21.03850269790564,143.0215623213369,41.82479012318982,-20.65246425682653,143.0160077927584,41.8473545816511,-22.6255423572311,5.0,4363527.029995589,286.6950038779418,41.57077310440895
2682.0,142.99559029212944,41.84933244894636,-22.213093839885307,142.9870919163678,41.83921732544703,-21.03850269790564,143.0160077927584,41.8473545816511,-22.6255423572311,142.9836711672621,41.86142543974094,-22.97523646451918,5.0,4150026.5942799742,287.5985838309742,40.8774832743836
2683.0,142.98515915570826,41.91648996957517,-28.08468254940908,143.0060363719567,41.91452806123742,-28.56931320492822,142.9728435297924,41.92835882969791,-28.78209849557152,142.9765975653757,41.90658301779017,-26.9026359477275,5.0,4181269.120030133,289.12891158122864,41.16327454505877
2684.0,142.8729226528122,41.79726808605231,-13.543838979786415,142.8835233388128,41.7853773084032,-12.75452956916433,142.8842432522464,41.80564057457565,-14.65229186268516,142.8510013673774,41.80078637517809,-13.22469550750975,5.0,4172478.531078342,287.6250495690791,41.165509776000036
2685.0,142.98061917925259,41.93897705611531,-30.003111036692342,142.9728435297924,41.92835882969791,-28.78209849557152,143.0014205390261,41.93739456290351,-30.51985504422009,142.9675934689392,41.95117777574451,-30.70737957028541,5.0,4356304.32657726,289.13688353233255,41.131763699080636
2686.0,142.9934334802584,41.92676048461295,-29.290422248239945,143.0060363719567,41.91452806123742,-28.56931320492822,143.0014205390261,41.93739456290351,-30.51985504422009,142.9728435297924,41.92835882969791,-28.78209849557152,5.0,4330308.909262597,289.1259275656948,41.13905210477932
2687.0,142.9631950058343,41.864037753366155,-22.56252906969803,142.9836711672621,41.86142543974094,-22.97523646451918,142.9509764945669,41.87634963296597,-23.30648603107329,142.9549373556739,41.85433818739157,-21.40586471350161,5.0,4125437.320260021,289.10867909794763,41.249127378134354
2688.0,142.94322561066522,41.8664489264051,-22.147563344350903,142.9549373556739,41.85433818739157,-21.40586471350161,142.9509764945669,41.87634963296597,-23.30648603107329,142.9237629817548,41.86865895885777,-21.73033928847781,5.0,3930991.523097411,289.103408266099,41.247660695514234
2689.0,143.0293090380635,41.88944572004227,-26.949652858047255,143.0081072102455,41.89147431615775,-26.51804781134797,143.0409430720852,41.87749540802702,-26.16637676725895,143.0388768318598,41.89936743594203,-28.16453399553484,5.0,4313229.511337102,287.324951672771,41.581504236781605
2690.0,142.89462070559725,41.77262094199716,-11.928488357951812,142.8838654051283,41.76306388002318,-10.69877365434604,142.9164733728506,41.7694216375651,-12.33216185034507,142.8835233388128,41.7853773084032,-12.75452956916433,5.0,4574979.085735054,289.0775962762574,41.40808438548898
2691.0,142.98212815545176,41.9588802233472,-31.874828304583996,142.9675934689392,41.95117777574451,-30.70737957028541,142.993619775478,41.95403790490914,-31.79686785992362,142.9851712219381,41.97142498938796,-33.12023748354295,5.0,2966241.1409345972,289.1514179041948,41.094338957312544
2692.0,142.93630744222457,41.835809704744115,-19.102627267766973,142.9264652096438,41.84845262807865,-19.954629192016,142.9259371875675,41.82594895861065,-17.86156291491716,142.9565199294624,41.83302752754305,-19.49168969636776,5.0,4280094.421000293,289.09995043719306,41.30077507471482
2693.0,142.98810096306207,41.8939825140182,-26.111095900101947,143.0081072102455,41.89147431615775,-26.51804781134797,142.9765975653757,41.90658301779017,-26.9026359477275,142.979598113565,41.88389020810668,-24.91260394123037,5.0,4177438.507330897,289.12110236167507,41.19558379030545
2694.0,142.97141525846465,41.87388842693786,-23.731442145607616,142.979598113565,41.88389020810668,-24.91260394123037,142.9509764945669,41.87634963296597,-23.30648603107329,142.9836711672621,41.86142543974094,-22.97523646451918,5.0,4205374.89783096,289.104463968485,41.22714152070202
2695.0,142.97523347976792,41.851660317526516,-21.80653462530881,142.9870919163678,41.83921732544703,-21.03850269790564,142.9836711672621,41.86142543974094,-22.97523646451918,142.9549373556739,41.85433818739157,-21.40586471350161,5.0,4137958.389132855,289.09767778829246,41.2575385630811
2696.0,142.905740229303,41.759812392500116,-11.097964495843067,142.8838654051283,41.76306388002318,-10.69877365434604,142.9168819099301,41.74695165991206,-10.26295798283809,142.9164733728506,41.7694216375651,-12.33216185034507,5.0,4611152.236966373,289.0633270200755,41.42029434406567
2697.0,142.9275104402254,41.73762516369373,-9.230399519275124,142.9168819099301,41.74695165991206,-10.26295798283809,142.917079904642,41.73288353462426,-7.640353579397924,142.948569506104,41.73304029654487,-9.78788699558936,5.0,4341238.3409865815,289.7481785171974,60.82794302527148
2698.0,142.92755871212486,41.756789851444005,-11.504636521560618,142.9168819099301,41.74695165991206,-10.26295798283809,142.9493208535939,41.75399625685484,-11.91878973149869,142.9164733728506,41.7694216375651,-12.33216185034507,5.0,4576613.84097762,288.4577956676087,41.3121537853381
2699.0,142.93825742320936,41.74466273777059,-10.656544903308713,142.9168819099301,41.74695165991206,-10.26295798283809,142.948569506104,41.73304029654487,-9.78788699558936,142.9493208535939,41.75399625685484,-11.91878973149869,5.0,4343852.604943637,286.1744606362329,43.31626335807023
2700.0,142.89277362382404,41.79348306061368,-13.800571055209426,142.8835233388128,41.7853773084032,-12.75452956916433,142.9105542804129,41.7894312988622,-13.99489173377879,142.8842432522464,41.80564057457565,-14.65229186268516,5.0,3412908.846829589,289.0856484369519,41.37755278699918
2701.0,142.9309624565621,41.87790955836727,-22.83086520254983,142.9509764945669,41.87634963296597,-23.30648603107329,142.9181478933646,41.88872008327807,-23.45577028809839,142.9237629817548,41.86865895885777,-21.73033928847781,5.0,3711484.8038954535,288.20159219175434,41.90071139136503
2702.0,142.93800871269846,41.887360428451075,-23.925185943565037,142.9449017501639,41.89701156910919,-25.01330151152342,142.9181478933646,41.88872008327807,-23.45577028809839,142.9509764945669,41.87634963296597,-23.30648603107329,5.0,3736467.580747346,288.11106436950155,40.8684858158564
2703.0,142.90737666642843,41.799365654670815,-14.81194650690365,142.8842432522464,41.80564057457565,-14.65229186268516,142.9105542804129,41.7894312988622,-13.99489173377879,142.927332466626,41.8030250905746,-15.788655924247,5.0,3942897.392309878,289.07941914459207,41.36367709576024
2704.0,142.90818409228947,41.74182947904464,-8.76917742903485,142.9168819099301,41.74695165991206,-10.26295798283809,142.8905904622963,41.74565324259761,-8.404220724868537,142.917079904642,41.73288353462426,-7.640353579397924,5.0,3581697.4419315723,288.16450909841075,60.585129376030906
2705.0,142.9232575441621,41.77861578054552,-13.400406836777316,142.9427449792228,41.77699440520927,-13.87416692620809,142.9105542804129,41.7894312988622,-13.99489173377879,142.9164733728506,41.7694216375651,-12.33216185034507,5.0,3575277.398171266,289.07721132116103,41.39086646810976
2706.0,142.9350551823575,41.857149924775996,-21.030277731331807,142.9264652096438,41.84845262807865,-19.954629192016,142.9549373556739,41.85433818739157,-21.40586471350161,142.9237629817548,41.86865895885777,-21.73033928847781,5.0,3693874.2770441705,289.10728663834266,41.2673844146992
2707.0,142.97438770460235,41.796761863208815,-16.661494235710354,142.9601718121145,41.80884369683081,-17.37608365775213,142.9673761109105,41.78797938929553,-15.64754805139364,142.995615190782,41.7934625035001,-16.96085099798529,5.0,3908160.4581133286,287.09647270423307,41.10830986490782
2708.0,142.91121050973334,41.879525390729974,-22.415424256520662,142.9237629817548,41.86865895885777,-21.73033928847781,142.9181478933646,41.88872008327807,-23.45577028809839,142.8917206540806,41.88119713005407,-22.06016319298578,5.0,3545803.9567441647,285.69727326001856,41.106145613063084
2709.0,142.9994600754927,41.95994685317239,-32.52348639977936,142.9851712219381,41.97142498938796,-33.12023748354295,142.993619775478,41.95403790490914,-31.79686785992362,143.0195892290619,41.95437766522006,-32.6533538558715,5.0,2827362.541440085,289.1439484247941,41.09063072680296
2710.0,142.89711259245158,41.75188959417762,-9.788650787350889,142.8838654051283,41.76306388002318,-10.69877365434604,142.8905904622963,41.74565324259761,-8.404220724868537,142.9168819099301,41.74695165991206,-10.26295798283809,5.0,4058816.915232443,291.9718598661452,56.56958365107951
2711.0,143.04717365771535,41.938832857626174,-32.08153122606291,143.0513381905326,41.94889422682743,-33.16015958118533,143.0293126072802,41.9377298726577,-31.4375494702781,143.0608701753333,41.9298744733934,-31.6468846267253,5.0,3299298.7522438485,287.69103389075883,41.81102531307116
